date,open,high,low,close,adj_close,volume,dividend,split,DIFF,DEA,MACD,MACDS
2001/5/15,52.20366666666667,52.802,51.598333333333336,52.154333333333334,24.85533333333333,8936190.0,0.0,1.0,0.5343817743696633,0.17068817823898533,0.363693596130678,0.727387192261356
2001/5/16,52.001,54.014,51.60133333333333,53.775666666666666,25.641000000000002,10877933.333333334,0.043000000000000003,1.0,0.7443493454901571,0.2854204116892197,0.45892893380093736,0.9178578676018747
2001/5/17,53.66566666666667,54.47933333333333,53.020999999999994,53.65933333333333,25.654,11058910.0,0.0,1.0,0.8910910872076556,0.4065545467929069,0.4845365404147487,0.9690730808294974
2001/5/18,53.672000000000004,54.190666666666665,53.004000000000005,53.75966666666667,25.71033333333333,8435933.333333334,0.012,1.0,1.0039086027541302,0.5260253579851516,0.4778832447689786,0.9557664895379572
2001/5/2,53.00066666666667,53.49966666666667,51.917,52.742666666666665,25.146333333333335,12548030.0,0.0,1.0,0.9997296351309544,0.6207662134143122,0.3789634217166422,0.7579268434332844
2001/5/21,53.757,54.72166666666667,53.175333333333334,54.373000000000005,26.157,11667336.666666666,0.0,1.0,1.1151176656051334,0.7196365038524764,0.395481161752657,0.790962323505314
2001/5/22,54.556333333333335,54.94266666666667,53.68033333333334,54.14433333333333,26.092666666666666,11234013.333333334,0.0,1.0,1.1745722839849364,0.8106236598789683,0.36394862410596807,0.7278972482119361
2001/5/23,53.95766666666667,54.376333333333335,52.94266666666667,53.287333333333336,25.606,9406156.666666666,0.0,1.0,1.1394034262029038,0.8763796131437555,0.26302381305914835,0.5260476261182967
2001/5/24,53.35,54.08433333333333,52.695,53.61866666666666,25.806333333333335,8907600.0,0.0,1.0,1.1252959724663327,0.9261628850082709,0.1991330874580618,0.3982661749161236
2001/5/25,53.525333333333336,53.76266666666667,52.708,52.93333333333333,25.412333333333333,5760763.333333333,0.0,1.0,1.0467487730339755,0.9502800626134118,0.09646871042056371,0.19293742084112742
2001/5/29,53.00233333333333,53.47933333333334,52.24166666666667,52.81066666666666,25.312666666666665,7968066.666666667,0.0,1.0,0.9634948083539143,0.9529230117615123,0.010571796592402039,0.021143593184804077
2001/5/3,52.45133333333333,52.74933333333333,51.43533333333333,52.07833333333333,24.795333333333335,9238293.333333334,0.0006666666666666666,1.0,0.8288675922463185,0.9281119278584735,-0.09924433561215507,-0.19848867122431013
2001/5/30,52.56233333333333,53.00833333333333,51.71333333333334,52.11366666666667,24.966,9366033.333333334,0.0,1.0,0.7167632575875231,0.8858421938042834,-0.1690789362167603,-0.3381578724335206
2001/5/31,52.18033333333334,52.797333333333334,51.701,52.26566666666667,25.011333333333333,7605623.333333333,0.011333333333333334,1.0,0.63288934003333,0.8352516230500927,-0.20236228301676273,-0.40472456603352547
2001/5/4,51.618,53.097,51.14266666666666,52.851,25.208000000000002,10067216.666666666,0.0,1.0,0.6066569999928646,0.789532698438647,-0.18287569844578244,-0.3657513968915649
2001/5/7,52.755,53.314,52.123666666666665,52.699,25.099333333333334,9791176.666666666,0.0,1.0,0.5670657706165159,0.7450393128742208,-0.1779735422577049,-0.3559470845154098
2001/5/8,52.729,53.065666666666665,51.823,52.49733333333334,25.029999999999998,11334086.666666666,0.004666666666666667,1.0,0.513497343757173,0.6987309190508112,-0.18523357529363815,-0.3704671505872763
2001/5/9,52.09,52.912,51.635666666666665,52.27866666666667,24.892,11425883.333333334,0.005666666666666667,1.0,0.4482324621958753,0.6486312276798241,-0.20039876548394875,-0.4007975309678975
2001/6/1,52.276666666666664,52.98833333333334,51.68066666666667,52.656666666666666,25.221999999999998,8205140.0,0.0,1.0,0.42214479188778853,0.603333940521417,-0.18118914863362845,-0.3623782972672569
2001/6/11,52.75833333333333,53.11833333333333,51.943,52.43333333333333,25.049666666666667,6559483.333333333,0.0,1.0,0.37907920261255157,0.5584829929396439,-0.1794037903270923,-0.3588075806541846
2001/6/12,52.06133333333333,52.878,51.532000000000004,52.632666666666665,25.11433333333333,8836193.333333334,0.0013333333333333333,1.0,0.35691959996922407,0.5181703143455599,-0.16125071437633587,-0.32250142875267174
2001/6/13,51.033,51.592,50.312666666666665,50.62866666666666,24.929,7783168.333333333,0.01,1.0333333333333334,0.1756273802347721,0.4496617275234024,-0.2740343472886303,-0.5480686945772606
2001/6/14,50.265,50.791333333333334,49.514,49.900666666666666,24.504666666666665,11419740.0,0.0,1.0,-0.026486209360420787,0.35443214014663776,-0.38091834950705855,-0.7618366990141171
2001/6/15,49.635999999999996,50.354,48.95766666666667,49.70066666666666,24.426666666666666,14007630.0,0.0,1.0,-0.20048989113032434,0.24344773389124535,-0.4439376250215697,-0.8878752500431394
2001/6/18,49.695,50.34433333333333,49.25633333333334,49.751666666666665,24.459,7313560.0,0.0,1.0,-0.3304644008801887,0.12866530693695855,-0.45912970781714724,-0.9182594156342945
2001/6/19,50.15333333333333,50.556333333333335,49.18633333333333,49.632666666666665,24.377333333333336,8801933.333333334,0.0,1.0,-0.43802318315281497,0.015327608919003838,-0.45335079207181883,-0.9067015841436377
2001/6/20,49.494,50.45166666666667,49.001333333333335,49.78766666666666,24.433666666666667,9028466.666666666,0.0023333333333333335,1.0,-0.5049364948119646,-0.08872521182718986,-0.4162112829847747,-0.8324225659695494
2001/6/21,49.638000000000005,50.712333333333326,49.031666666666666,50.054,24.595000000000002,9929450.0,0.0,1.0,-0.5303612281273047,-0.1770524150872128,-0.3533088130400919,-0.7066176260801837
2001/6/22,49.827999999999996,50.294999999999995,49.02033333333334,49.571333333333335,24.291999999999998,7674110.0,0.0,1.0,-0.5827402122181198,-0.2581899745133942,-0.3245502377047256,-0.6491004754094511
2001/6/25,49.633,50.068666666666665,48.64,49.17266666666667,24.017333333333333,8106233.333333333,0.0,1.0,-0.6489394328527851,-0.3363398661812724,-0.31259956667151273,-0.6251991333430255
2001/6/26,48.53633333333333,49.597,48.10066666666667,48.995333333333335,23.895666666666667,8957426.666666666,0.0,1.0,-0.7075558467458265,-0.4105830622941832,-0.2969727844516433,-0.5939455689032866
2001/6/27,48.87266666666667,49.602333333333334,48.18833333333334,48.642,23.714333333333332,8127360.0,0.009333333333333334,1.0,-0.7736032079051824,-0.48318709141638305,-0.2904161164887994,-0.5808322329775988
2001/6/28,48.925666666666665,49.974666666666664,48.314,48.88933333333333,23.87,11079310.0,0.0,1.0,-0.796803430565781,-0.5459103592462626,-0.2508930713195183,-0.5017861426390366
2001/6/29,48.9,49.54766666666667,47.77733333333333,48.28,23.505333333333333,13006236.666666666,0.0,1.0,-0.8545076494909551,-0.6076298172952012,-0.246877832195754,-0.493755664391508
2001/6/4,52.695,53.32066666666666,52.249,53.01366666666667,25.387666666666668,6218366.666666667,0.0,1.0,-0.5123650937638615,-0.5885768725889332,0.07621177882507169,0.15242355765014337
2001/6/5,53.065333333333335,53.893,52.71366666666667,53.57633333333333,25.674,9428753.333333334,0.0,1.0,-0.19358067818929214,-0.509577633709005,0.31599695551971285,0.6319939110394257
2001/6/6,53.477333333333334,53.878,52.759,53.181333333333335,25.43933333333333,8898666.666666666,0.0,1.0,0.026875267667577418,-0.40228705343368854,0.42916232110126595,0.8583246422025319
2001/6/7,53.00966666666667,53.85466666666667,52.63466666666667,53.382666666666665,25.552333333333333,8589896.666666666,0.0,1.0,0.21535167044051917,-0.278759308658847,0.4941109790993662,0.9882219581987324
2001/6/8,53.27433333333333,53.47366666666667,52.355000000000004,52.816,25.240000000000002,7134710.0,0.0,1.0,0.31536003914174415,-0.15993543909872876,0.4752954782404729,0.9505909564809458
2001/7/10,47.567,47.913333333333334,46.43333333333333,46.77633333333333,22.653666666666666,8978943.333333334,0.0,1.0,-0.0916764435659374,-0.14628363999217048,0.05460719642623307,0.10921439285246615
2001/7/11,46.701,47.62566666666667,46.19533333333333,47.118,22.784666666666666,9595786.666666666,0.0,1.0,-0.3822794643741503,-0.19348280486856645,-0.18879665950558383,-0.37759331901116766
2001/7/12,47.61833333333333,48.604,47.138333333333335,48.23766666666667,23.296,10829710.0,0.0,1.0,-0.5162852939983509,-0.25804330269452336,-0.2582419913038275,-0.516483982607655
2001/7/13,48.14333333333333,48.945,47.781333333333336,48.518,23.465333333333334,8432370.0,0.0,1.0,-0.5930292502300532,-0.32504049220162934,-0.2679887580284238,-0.5359775160568476
2001/7/16,48.53366666666667,49.07833333333333,47.60333333333333,48.12866666666666,23.238,8232000.0,0.0,1.0,-0.6774560430965266,-0.3955236023806088,-0.28193244071591783,-0.5638648814318357
2001/7/17,47.955666666666666,49.01199999999999,47.382,48.65833333333333,23.459666666666667,10955383.333333334,0.0,1.0,-0.6936294824105644,-0.45514477838659995,-0.2384847040239645,-0.476969408047929
2001/7/18,48.312666666666665,49.109,47.48133333333333,48.46333333333334,23.466666666666665,10110906.666666666,0.024333333333333332,1.0,-0.7139519265180212,-0.5069062080128842,-0.20704571850513698,-0.41409143701027396
2001/7/19,48.80233333333333,49.367333333333335,47.955666666666666,48.681333333333335,23.53033333333333,10220316.666666666,0.0,1.0,-0.7043475516561415,-0.5463944767415356,-0.15795307491460586,-0.3159061498292117
2001/7/2,48.231,49.208,47.805,48.73166666666667,23.71066666666667,8122020.0,0.0,1.0,-0.6847808091291512,-0.5740717432190587,-0.11070906591009244,-0.22141813182018488
2001/7/20,48.32733333333333,48.968333333333334,47.84866666666667,48.465333333333334,23.478333333333335,8688143.333333334,0.0,1.0,-0.6828929342057677,-0.5958359814164005,-0.0870569527893672,-0.1741139055787344
2001/7/23,48.61633333333334,48.932,47.555,47.775333333333336,23.14966666666667,7713403.333333333,0.0,1.0,-0.7286743093033365,-0.6224036469937877,-0.10627066230954885,-0.2125413246190977
2001/7/24,47.727,48.18233333333333,46.833666666666666,47.283,22.96333333333333,7664316.666666667,0.0,1.0,-0.7955133812348265,-0.6570255938419954,-0.13848778739283107,-0.27697557478566215
2001/7/25,47.407333333333334,48.373333333333335,46.908,48.128,23.375999999999998,8024620.0,0.0,1.0,-0.7714070885174991,-0.6799018927770961,-0.09150519574040294,-0.1830103914808059
2001/7/26,47.956,48.70399999999999,47.36833333333333,48.462,23.540333333333333,8805176.666666666,0.0,1.0,-0.7170855533285092,-0.6873386248873787,-0.02974692844113047,-0.05949385688226094
2001/7/27,48.525666666666666,49.029333333333334,47.99633333333333,48.55466666666666,23.630999999999997,6679736.666666667,0.004,1.0,-0.6589618181235153,-0.681663263534606,0.02270144541109076,0.04540289082218152
2001/7/3,48.718666666666664,49.06433333333334,48.29666666666667,48.70233333333333,23.679,4396103.333333333,0.014000000000000002,1.0,-0.5941340656433667,-0.6641574239563581,0.07002335831299145,0.1400467166259829
2001/7/30,48.61133333333333,49.114000000000004,48.00333333333333,48.51733333333333,23.584666666666667,6093630.0,0.0,1.0,-0.5513301676530133,-0.6415919726956891,0.09026180504267578,0.18052361008535156
2001/7/31,48.59566666666667,49.57233333333333,48.25666666666667,48.940666666666665,23.78966666666667,8584240.0,0.0,1.0,-0.4777412048288099,-0.6088218191223133,0.13108061429350337,0.26216122858700674
2001/7/5,48.51933333333333,48.971000000000004,47.89933333333333,48.23799999999999,23.428333333333335,7127286.666666667,0.006333333333333333,1.0,-0.4706948716968995,-0.5811964296372305,0.11050155794033101,0.22100311588066202
2001/7/6,48.064,48.272666666666666,46.88466666666667,47.27766666666666,22.927333333333333,7736920.0,0.012666666666666666,1.0,-0.5364179834782945,-0.5722407404054433,0.03582275692714876,0.07164551385429752
2001/7/9,47.342999999999996,47.95033333333333,46.764,47.45433333333334,22.983666666666668,7362176.666666667,0.0,1.0,-0.5677043570945415,-0.5713334637432629,0.003629106648721403,0.007258213297442806
2001/8/1,49.007333333333335,49.67333333333333,48.503,49.038333333333334,23.895333333333333,8483180.0,0.0,1.0,-0.4593879334936588,-0.548944357693342,0.08955642419968324,0.17911284839936648
2001/8/10,48.096333333333334,48.81133333333333,47.48233333333334,48.574333333333335,23.567,6386966.666666667,0.0,1.0,-0.40630369353861795,-0.5204162248623972,0.1141125313237793,0.2282250626475586
2001/8/13,48.52966666666667,49.083333333333336,48.166000000000004,48.75066666666667,23.65233333333333,5221010.0,0.0,1.0,-0.34601675879468274,-0.48553633164885435,0.1395195728541716,0.2790391457083432
2001/8/14,48.85366666666666,49.21333333333334,48.353,48.690333333333335,23.618,5708403.333333333,0.0,1.0,-0.2996531099159654,-0.44835968730227654,0.14870657738631116,0.2974131547726223
2001/8/15,48.757666666666665,49.257,48.172333333333334,48.49333333333333,23.49233333333333,6920916.666666667,0.02866666666666667,1.0,-0.2756285632455615,-0.41381346249093354,0.13818489924537203,0.27636979849074406
2001/8/16,48.37433333333333,48.993,47.77066666666666,48.70633333333333,23.581666666666667,7511966.666666667,0.006333333333333333,1.0,-0.23667339348105543,-0.3783854486889579,0.14171205520790248,0.28342411041580495
2001/8/17,48.503,48.75366666666666,47.55566666666667,47.94166666666667,23.15266666666667,7784420.0,0.006,1.0,-0.26445487897251496,-0.3555993347456693,0.09114445577315433,0.18228891154630866
2001/8/2,49.42666666666666,49.848333333333336,48.721333333333334,49.26933333333333,24.014666666666667,8573076.666666666,0.0,1.0,-0.1772965380254945,-0.31993877540163435,0.14264223737613985,0.2852844747522797
2001/8/20,47.969,48.51566666666667,47.55433333333334,48.202,23.303333333333335,6195123.333333333,0.0,1.0,-0.1921330150078333,-0.29437762332287415,0.10224460831504084,0.20448921663008168
2001/8/21,48.20433333333334,48.653,47.27433333333333,47.465333333333334,22.850666666666665,6539860.0,0.0,1.0,-0.2603329175057709,-0.2875686821594535,0.027235764653682604,0.05447152930736521
2001/8/22,47.618,48.281333333333336,47.089666666666666,48.061,23.186,8082166.666666667,0.02,1.0,-0.2632815638027637,-0.28271125848811557,0.019429694685351884,0.03885938937070377
2001/8/23,47.94133333333333,48.534666666666666,47.41366666666667,47.961666666666666,23.150333333333332,7032656.666666667,0.0,1.0,-0.2705154236597309,-0.28027209152243865,0.009756667862707735,0.01951333572541547
2001/8/24,48.102999999999994,49.23566666666667,47.77033333333333,48.923,23.690333333333335,8780756.666666666,0.0,1.0,-0.19641262147367655,-0.2635001975126862,0.06708757603900967,0.13417515207801933
2001/8/27,48.903999999999996,49.315666666666665,48.428999999999995,48.709666666666664,23.573333333333334,5468100.0,0.0,1.0,-0.15313459368528015,-0.241427076747205,0.08829248306192486,0.17658496612384972
2001/8/28,48.61933333333333,48.843333333333334,47.781333333333336,47.98066666666667,23.186,6981930.0,0.0013333333333333333,1.0,-0.17563602953556767,-0.22826886730487755,0.05263283776930988,0.10526567553861976
2001/8/29,48.156666666666666,48.345666666666666,47.23066666666667,47.505,22.949666666666666,6819016.666666667,0.0,1.0,-0.2292087287018134,-0.22845683958426471,-0.0007518891175486986,-0.0015037782350973972
2001/8/3,49.23866666666667,49.568666666666665,48.49466666666667,49.108333333333334,23.919333333333334,6062673.333333333,0.0006666666666666666,1.0,-0.14066834130174755,-0.21089913992776127,0.07023079862601372,0.14046159725202745
2001/8/30,47.40266666666666,47.854,46.392,46.873000000000005,22.651666666666667,9482836.666666666,0.011666666666666665,1.0,-0.24801322287755312,-0.21832195651771963,-0.02969126635983349,-0.05938253271966698
2001/8/31,46.84166666666667,47.53733333333333,46.43966666666667,46.91733333333333,22.678333333333335,6631783.333333333,0.0,1.0,-0.3257524143547741,-0.2398080480851305,-0.08594436626964358,-0.17188873253928716
2001/8/6,48.919999999999995,49.21333333333334,48.218333333333334,48.49133333333334,23.643666666666665,5981896.666666667,0.0,1.0,-0.2573856565166466,-0.2433235697714337,-0.014062086745212865,-0.02812417349042573
2001/8/7,48.446333333333335,49.07533333333333,48.144666666666666,48.736666666666665,23.738999999999997,7153230.0,0.0,1.0,-0.1813180372434644,-0.23092246326583984,0.04960442602237544,0.09920885204475088
2001/8/8,48.507333333333335,49.044,47.797,48.047000000000004,23.37,8356386.666666667,0.004666666666666667,1.0,-0.17467074156702012,-0.2196721189260759,0.045001377359055794,0.09000275471811159
2001/8/9,47.939,48.38166666666667,47.37566666666667,48.086,23.372333333333334,6748346.666666667,0.0,1.0,-0.1643610855063642,-0.20860991224213357,0.04424882673576938,0.08849765347153876
2001/9/10,45.22966666666667,46.27766666666666,44.824666666666666,45.72533333333333,21.94633333333333,9900426.666666666,0.0,1.0,-0.34272594849201,-0.23543311949210885,-0.10729282899990114,-0.21458565799980228
2001/9/17,43.667,44.65466666666667,42.339666666666666,43.223,20.575666666666667,18953276.666666668,0.01,1.0,-0.678181124732518,-0.32398272054019067,-0.35419840419232734,-0.7083968083846547
2001/9/18,43.413666666666664,44.02333333333333,42.13133333333334,42.836666666666666,20.380333333333333,13417426.666666666,0.0,1.0,-0.9640921854178188,-0.4520046135157163,-0.5120875719021025,-1.024175143804205
2001/9/19,43.418,43.461,40.90233333333333,42.38066666666667,20.139333333333333,16699893.333333334,0.0023333333333333335,1.0,-1.213485840536869,-0.6043008589199468,-0.6091849816169221,-1.2183699632338443
2001/9/20,42.324,42.409666666666666,40.619,41.10766666666667,19.515333333333334,15813953.333333334,0.0,1.0,-1.4966006889573578,-0.7827608249274289,-0.7138398640299288,-1.4276797280598577
2001/9/21,41.346000000000004,41.580333333333336,38.86,40.44833333333334,19.220666666666666,21463950.0,0.0,1.0,-1.7539554293936561,-0.9769997458206744,-0.7769556835729817,-1.5539113671459635
2001/9/24,41.587666666666664,42.59066666666667,40.628,41.818666666666665,19.910666666666668,14244303.333333334,0.0,1.0,-1.8262842002457162,-1.1468566367056827,-0.6794275635400335,-1.358855127080067
2001/9/25,41.885,42.72666666666667,41.156666666666666,42.03333333333333,20.040333333333333,12654133.333333334,0.0,1.0,-1.8450152786407799,-1.2864883650927021,-0.5585269135480777,-1.1170538270961554
2001/9/26,42.42666666666666,42.708666666666666,41.29833333333333,41.79633333333333,19.932333333333336,10898353.333333334,0.009333333333333334,1.0,-1.8575707927264773,-1.4007048506194573,-0.45686594210702003,-0.9137318842140401
2001/9/27,41.897333333333336,42.793,41.01200000000001,42.31666666666667,20.134666666666664,11761923.333333334,0.0,1.0,-1.804730763864164,-1.4815100332683986,-0.3232207305957655,-0.646441461191531
2001/9/28,42.69833333333334,43.553,42.07166666666667,43.007,20.485,12769306.666666666,0.0,1.0,-1.6876958227646597,-1.522747191167651,-0.1649486315970088,-0.3298972631940176
2001/9/4,46.973,48.208333333333336,46.620666666666665,47.175,22.793,9027330.0,0.0,1.0,-1.24427875127342,-1.4670535031888048,0.22277475191538487,0.44554950383076974
2001/9/5,47.24966666666667,47.940000000000005,46.37533333333333,47.327,22.83566666666667,11955750.0,0.0,1.0,-0.8705670428256056,-1.347756211116165,0.47718916829055935,0.9543783365811187
2001/9/6,47.12866666666666,47.549,46.16133333333333,46.50233333333333,22.392,11706376.666666666,0.0,1.0,-0.6336373524330554,-1.204932439379543,0.5712950869464877,1.1425901738929753
2001/9/7,46.16233333333333,46.58433333333333,45.067,45.520999999999994,21.877000000000002,10655106.666666666,0.0,1.0,-0.5190707400844801,-1.0677600995205305,0.5486893594360505,1.097378718872101
2002/1/10,48.86633333333334,49.47266666666667,48.36866666666666,49.016333333333336,23.762,8238106.666666667,0.0,1.0,-0.14456522814850103,-0.8831211252461246,0.7385558970976236,1.4771117941952472
2002/1/11,49.013333333333335,49.428333333333335,48.29,48.63433333333333,23.534666666666666,8445046.666666666,0.0,1.0,0.12002530374605413,-0.6824918394476889,0.802517143193743,1.605034286387486
2002/1/14,48.55566666666667,48.997,47.91333333333333,48.26466666666667,23.301,9090983.333333334,0.0,1.0,0.29646868947070715,-0.48669973366400965,0.7831684231347168,1.5663368462694336
2002/1/15,48.47833333333333,49.034,47.980333333333334,48.57366666666667,23.43566666666667,8568443.333333334,0.0,1.0,0.4559788214262497,-0.29816402264595776,0.7541428440722074,1.5082856881444149
2002/1/16,48.366,48.664,47.112,47.69566666666666,23.044333333333334,9928216.666666666,0.012666666666666666,1.0,0.5057149211472449,-0.13738823388731722,0.6431031550345622,1.2862063100691243
2002/1/17,48.01766666666666,48.534666666666666,47.41133333333333,48.19433333333333,23.261333333333333,9232140.0,0.015666666666666666,1.0,0.5786984949516594,0.005829111880478105,0.5728693830711813,1.1457387661423626
2002/1/18,47.711,48.32166666666667,47.281333333333336,47.757333333333335,23.007333333333335,9603293.333333334,0.0,1.0,0.5944241041152196,0.12354811032742642,0.4708759937877932,0.9417519875755864
2002/1/2,48.81766666666667,49.251,47.999,48.94466666666666,23.558,8009963.333333333,0.014000000000000002,1.0,0.6946867235934278,0.2377758329806267,0.45691089061280105,0.9138217812256021
2002/1/22,48.004666666666665,48.368,47.147333333333336,47.53033333333334,22.894333333333336,9177933.333333334,0.0,1.0,0.6524990886327444,0.32072048411105025,0.33177860452169416,0.6635572090433883
2002/1/23,48.23433333333333,48.27133333333334,46.87566666666667,47.68866666666667,22.983,9791286.666666666,0.0,1.0,0.6246407905262288,0.38150454539408596,0.24313624513214283,0.48627249026428565
2002/1/24,47.96066666666666,48.513333333333335,47.3,47.855000000000004,23.019,10038580.0,0.0,1.0,0.6089648309591027,0.4269966025070893,0.18196822845201338,0.36393645690402676
2002/1/25,47.708,48.593666666666664,47.333666666666666,48.044999999999995,23.107000000000003,7785050.0,0.0,1.0,0.6049000212588282,0.4625772862574371,0.14232273500139114,0.2846454700027823
2002/1/28,48.410999999999994,48.50566666666667,47.52166666666667,48.05,23.116333333333333,6829753.333333333,0.0,1.0,0.5952207541573742,0.48910597983742454,0.10611477431994965,0.2122295486398993
2002/1/29,48.10933333333333,48.48166666666667,46.58266666666667,46.872,22.504,9778213.333333334,0.0,1.0,0.4868826303125573,0.4886613099324511,-0.0017786796198938082,-0.0035573592397876164
2002/1/3,49.39833333333333,49.673,48.51766666666666,49.315666666666665,23.788999999999998,11712500.0,0.0,1.0,0.5913901861190851,0.5092070851697779,0.08218310094930725,0.1643662018986145
2002/1/30,46.79566666666667,47.76166666666666,45.90866666666667,47.532000000000004,22.857000000000003,11778073.333333334,0.0,1.0,0.5242430363631101,0.5122142754084443,0.012028760954665763,0.024057521909331525
2002/1/31,47.71266666666667,48.42133333333334,47.227333333333334,48.17333333333333,23.176666666666666,10146960.0,0.0,1.0,0.516821084810374,0.5131356372888303,0.003685447521543761,0.007370895043087522
2002/1/4,50.04266666666667,50.196333333333335,49.18,49.830666666666666,24.125,10000263.333333334,0.0,1.0,0.6373253934060656,0.5379735885122774,0.09935180489378825,0.1987036097875765
2002/1/7,50.07633333333333,50.35366666666666,49.281,49.515,23.995,8623736.666666666,0.0,1.0,0.6992932470343405,0.57023752021669,0.12905572681765043,0.25811145363530086
2002/1/8,49.45466666666666,49.77366666666667,48.84166666666667,49.33866666666667,23.901999999999997,7558796.666666667,0.012666666666666666,1.0,0.7258079291605668,0.6013516020054654,0.12445632715510135,0.2489126543102027
2002/1/9,49.37433333333333,50.07,48.791000000000004,49.041333333333334,23.776666666666664,10124963.333333334,0.0,1.0,0.7145913266954267,0.6239995469434577,0.09059177975196897,0.18118355950393794
2002/10/1,38.04566666666666,39.42766666666667,37.551,39.27833333333333,18.255333333333333,14309096.666666666,0.0,1.0,-0.08115491542621811,0.48296865446952253,-0.5641235698957406,-1.1282471397914813
2002/10/10,37.155,38.61033333333333,36.67333333333333,38.318,17.679,16420566.666666666,0.0,1.0,-0.7802857708537942,0.23031776940485915,-1.0106035402586535,-2.021207080517307
2002/10/11,38.907666666666664,40.083,38.61,39.71066666666666,18.392333333333333,15053830.0,0.0,1.0,-1.2080498035959621,-0.05735574519530512,-1.150694058400657,-2.301388116801314
2002/10/14,39.36633333333334,40.32166666666667,39.09566666666667,39.93366666666667,18.467,9738653.333333334,0.0,1.0,-1.5116364411734864,-0.3482118843909414,-1.163424556782545,-2.32684911356509
2002/10/15,40.96,41.71666666666667,40.419999999999995,41.51233333333333,19.314666666666664,17286913.333333332,0.0,1.0,-1.606329070525227,-0.5998353216177985,-1.0064937489074286,-2.012987497814857
2002/10/16,41.006,41.47866666666666,40.192,40.61233333333333,18.863999999999997,16843130.0,0.013666666666666666,1.0,-1.73400757989738,-0.8266697732737148,-0.9073378066236651,-1.8146756132473303
2002/10/17,41.73800000000001,42.116,40.77633333333333,41.38,19.317666666666664,16395953.333333334,0.011666666666666665,1.0,-1.7530414633477704,-1.011944111288526,-0.7410973520592445,-1.482194704118489
2002/10/18,41.135666666666665,41.957,40.607,41.63366666666666,19.402333333333335,13829646.666666666,0.0,1.0,-1.7277408520338042,-1.1551034594375815,-0.5726373925962227,-1.1452747851924454
2002/10/2,39.184,39.824333333333335,38.359,38.73966666666667,17.942999999999998,15479273.333333334,0.014000000000000002,1.0,-1.9190894801834446,-1.307900663586754,-0.6111888165966906,-1.222377633193381
2002/10/21,41.452,42.730333333333334,40.98733333333333,42.455666666666666,19.832666666666668,13088040.0,0.0,1.0,-1.7507034825208194,-1.396461227373567,-0.3542422551472524,-0.7084845102945048
2002/10/22,42.04933333333334,42.60366666666666,41.32966666666667,41.98966666666667,19.593,13359610.0,0.0,1.0,-1.6359998834116851,-1.4443689585811907,-0.19163092483049438,-0.38326184966098875
2002/10/23,41.650333333333336,42.48566666666667,41.11666666666667,42.324,19.749333333333333,13512560.0,0.0,1.0,-1.5008180525798025,-1.455658777380913,-0.045159275198889404,-0.09031855039777881
2002/10/24,42.526666666666664,42.907333333333334,41.26866666666667,41.566,19.392,13983203.333333334,0.004,1.0,-1.4382702585938034,-1.4521810736234912,0.013910815029687829,0.027821630059375657
2002/10/25,41.514,42.49133333333334,41.04766666666667,42.199,19.74433333333333,10213673.333333334,0.0,1.0,-1.3223793059427322,-1.4262207200873394,0.10384141414460712,0.20768282828921425
2002/10/28,42.54600000000001,42.93,41.40233333333333,41.85633333333333,19.59766666666667,13007066.666666666,0.0,1.0,-1.2438469340448748,-1.3897459628788464,0.14589902883397166,0.2917980576679433
2002/10/29,41.74333333333333,42.19233333333333,40.71133333333333,41.65866666666667,19.499000000000002,12774890.0,0.0,1.0,-1.1839121097103344,-1.348579192245144,0.16466708253480955,0.3293341650696191
2002/10/3,38.845333333333336,39.66233333333333,38.202,38.68266666666667,17.861666666666668,14585926.666666666,0.0,1.0,-1.3608644597649189,-1.351036245749099,-0.009828214015819903,-0.019656428031639805
2002/10/30,41.75333333333333,42.48966666666667,41.23766666666667,42.043,19.627333333333336,12169750.0,0.0,1.0,-1.2159331352424658,-1.3240156236477723,0.10808248840530643,0.21616497681061286
2002/10/31,42.062,42.464666666666666,41.09,41.63166666666667,19.474666666666668,13412103.333333334,0.0,1.0,-1.1213390798256242,-1.2834803148833427,0.1621412350577185,0.324282470115437
2002/10/4,38.812000000000005,39.10633333333333,37.351,37.91466666666667,17.453666666666667,14147336.666666666,0.0,1.0,-1.3309609557260913,-1.2929764430518924,-0.03798451267419889,-0.07596902534839778
2002/10/7,37.866,38.681333333333335,37.12433333333333,37.397000000000006,17.196666666666665,13920056.666666666,0.0,1.0,-1.5213223195904533,-1.3386456183596045,-0.18267670123084878,-0.36535340246169756
2002/10/8,37.876999999999995,38.77433333333333,37.05866666666667,38.08133333333333,17.568666666666665,19934870.0,0.012666666666666666,1.0,-1.5985381385391904,-1.3906241223955216,-0.20791401614366878,-0.41582803228733756
2002/10/9,37.652,38.281666666666666,36.849666666666664,37.204,17.112333333333332,17256390.0,0.0,1.0,-1.7108046085963977,-1.4546602196356968,-0.2561443889607009,-0.5122887779214018
2002/11/1,41.458999999999996,42.385999999999996,40.98566666666667,42.105000000000004,19.709999999999997,12648590.0,0.0,1.0,-1.3883033574036432,-1.4413888471892862,0.05308548978564298,0.10617097957128596
2002/11/11,41.55,41.82,40.72133333333333,40.98566666666667,19.237333333333332,8030733.333333333,0.0,1.0,-1.2091018640296056,-1.39493145055735,0.1858295865277444,0.3716591730554888
